estimator	min_score	mean_score	max_score	std_score	augmentation_k	augmentation_type	n_components	max_depth	C	gamma
SVC	0.46759259259259256	0.5241269841269841	0.6126984126984126	0.06001575663510072	10	<function random_augment at 0x112173f80>	11	NaN	10000000.0	1.0
SVC	0.3941798941798942	0.523994708994709	0.6732804232804233	0.10282805726765457	10	<function random_augment at 0x112173f80>	12	NaN	1.0	0.1
SVC	0.3941798941798942	0.523994708994709	0.6732804232804233	0.10282805726765457	10	<function random_augment at 0x112173f80>	13	NaN	1.0	0.1
SVC	0.4351851851851852	0.523968253968254	0.6238095238095238	0.07400385938999084	10	<function random_augment at 0x112173f80>	10	NaN	10.0	0.01
SVC	0.4351851851851852	0.5238624338624339	0.6468253968253969	0.08935933081150184	20	<function random_augment at 0x112173f80>	11	NaN	10000000.0	1e-05
SVC	0.38888888888888884	0.5238095238095237	0.7195767195767195	0.11268723396380222	3	<function random_augment at 0x112173f80>	14	NaN	1000.0	0.001
SVC	0.46296296296296297	0.5236507936507937	0.5793650793650794	0.04065599651847257	10	<function random_augment at 0x112173f80>	12	NaN	10.0	10.0
SVC	0.3796296296296296	0.5236243386243387	0.6571428571428571	0.08998947025239017	10	<function random_augment at 0x112173f80>	13	NaN	10000000.0	1e-06
SVC	0.4259259259259259	0.5234656084656085	0.6126984126984126	0.06600450106089634	10	<function random_augment at 0x112173f80>	10	NaN	10000.0	1.0
SVC	0.4259259259259259	0.5234656084656085	0.6126984126984126	0.061628720231385756	10	<function random_augment at 0x112173f80>	12	NaN	10000.0	1.0
RandomForestClassifier	0.45833333333333326	0.5234656084656084	0.6126984126984126	0.06092918246069152	5	<function random_augment at 0x112173f80>	11	6	NaN	NaN
SVC	0.4305555555555555	0.5234126984126984	0.7566137566137566	0.1215244978501347	5	<function random_augment at 0x112173f80>	12	NaN	1000000.0	1e-06
SVC	0.46296296296296297	0.5233862433862433	0.6626984126984127	0.07125013966658822	10	<function random_augment at 0x112173f80>	13	NaN	1000.0	1.0
SVC	0.3941798941798942	0.5233597883597884	0.7195767195767195	0.11693347935276882	3	<function random_augment at 0x112173f80>	14	NaN	1000000.0	1e-06
SVC	0.4351851851851852	0.5232275132275132	0.6571428571428571	0.101220595856294	20	<function random_augment at 0x112173f80>	10	NaN	0.1	0.1
SVC	0.4576719576719577	0.523068783068783	0.6732804232804233	0.08212373146803058	10	<function random_augment at 0x112173f80>	11	NaN	10000.0	0.1
SVC	0.4259259259259259	0.523068783068783	0.6626984126984127	0.07698974506310022	5	<function random_augment at 0x112173f80>	12	NaN	100000.0	0.001
SVC	0.4305555555555555	0.523068783068783	0.6126984126984126	0.05883425400006849	3	<function random_augment at 0x112173f80>	11	NaN	10.0	0.1
SVC	0.43121693121693117	0.523068783068783	0.6005291005291005	0.06333305706887891	0	<function random_augment at 0x112173f80>	12	NaN	10000.0	0.001
SVC	0.3101851851851852	0.5228835978835978	0.6838624338624338	0.1468501814249901	2	<function random_augment at 0x112173f80>	12	NaN	100000.0	0.01
SVC	0.38888888888888884	0.5228835978835978	0.6005291005291005	0.08157590900358516	5	<function random_augment at 0x112173f80>	12	NaN	10000000.0	0.0001
SVC	0.4682539682539682	0.5227513227513227	0.5899470899470899	0.05070401040771601	5	<function random_augment at 0x112173f80>	12	NaN	10000.0	0.0001
SVC	0.4682539682539682	0.5227513227513227	0.5899470899470899	0.05070401040771601	5	<function random_augment at 0x112173f80>	12	NaN	100000.0	1e-05
SVC	0.3194444444444444	0.5226984126984127	0.7208994708994708	0.15356979021953504	4	<function random_augment at 0x112173f80>	10	NaN	10000000.0	0.1
SVC	0.32407407407407407	0.5226984126984127	0.7047619047619048	0.13253375774863824	4	<function random_augment at 0x112173f80>	10	NaN	100000.0	1.0
SVC	0.4259259259259259	0.5226984126984127	0.6362433862433862	0.06967801988451203	2	<function random_augment at 0x112173f80>	13	NaN	100000.0	0.0001
SVC	0.47222222222222215	0.5226190476190476	0.5423280423280423	0.027109626202060255	10	<function random_augment at 0x112173f80>	13	NaN	10000000.0	10.0
SVC	0.47883597883597884	0.5225396825396825	0.5740740740740741	0.03193523863102189	0	<function random_augment at 0x112173f80>	10	NaN	10000000.0	0.001
SVC	0.4417989417989418	0.5225396825396825	0.5740740740740741	0.044277337648798376	0	<function random_augment at 0x112173f80>	11	NaN	10000.0	0.01
RandomForestClassifier	0.35185185185185186	0.5224867724867724	0.6904761904761904	0.13286376961805613	3	<function random_augment at 0x112173f80>	10	2	NaN	NaN
SVC	0.4351851851851852	0.5224867724867724	0.6362433862433862	0.0792900880274756	5	<function random_augment at 0x112173f80>	10	NaN	10.0	0.01
SVC	0.4351851851851852	0.5224867724867724	0.6362433862433862	0.0792900880274756	5	<function random_augment at 0x112173f80>	10	NaN	100.0	0.001
SVC	0.4351851851851852	0.5224867724867724	0.6362433862433862	0.0792900880274756	5	<function random_augment at 0x112173f80>	10	NaN	1000.0	0.0001
SVC	0.4351851851851852	0.5224867724867724	0.6362433862433862	0.0792900880274756	5	<function random_augment at 0x112173f80>	10	NaN	10000.0	1e-05
SVC	0.4351851851851852	0.5224867724867724	0.6362433862433862	0.07405044974750478	5	<function random_augment at 0x112173f80>	11	NaN	1000000.0	1e-07
RandomForestClassifier	0.39351851851851855	0.5224867724867724	0.626984126984127	0.08578223350310984	4	<function random_augment at 0x112173f80>	11	4	NaN	NaN
RandomForestClassifier	0.4305555555555555	0.5224074074074074	0.6746031746031745	0.08557960220027432	4	<function random_augment at 0x112173f80>	12	4	NaN	NaN
SVC	0.39351851851851855	0.5223544973544973	0.6468253968253969	0.08793501167077777	2	<function random_augment at 0x112173f80>	10	NaN	1000000.0	1e-07
SVC	0.4259259259259259	0.5223544973544973	0.5793650793650794	0.06338505091139665	2	<function random_augment at 0x112173f80>	10	NaN	1.0	0.1
SVC	0.4305555555555555	0.5223015873015873	0.6571428571428571	0.09075730639971083	3	<function random_augment at 0x112173f80>	11	NaN	100000.0	0.0001
SVC	0.4305555555555555	0.5223015873015873	0.6571428571428571	0.09075730639971083	10	<function random_augment at 0x112173f80>	10	NaN	1000.0	0.001
SVC	0.38425925925925924	0.5222751322751323	0.6126984126984126	0.08428035834276662	10	<function random_augment at 0x112173f80>	14	NaN	10000000.0	0.1
SVC	0.4351851851851852	0.5222222222222223	0.6825396825396824	0.09540476304180791	3	<function random_augment at 0x112173f80>	13	NaN	10.0	0.01
SVC	0.3101851851851852	0.5218253968253969	0.6362433862433862	0.12195881967576193	4	<function random_augment at 0x112173f80>	13	NaN	10000000.0	1e-05
RandomForestClassifier	0.38425925925925924	0.5218253968253967	0.693121693121693	0.10804700485812338	30	<function random_augment at 0x112173f80>	10	2	NaN	NaN
SVC	0.27314814814814814	0.5216402116402117	0.7047619047619048	0.16189772869186136	2	<function random_augment at 0x112173f80>	13	NaN	10.0	1.0
SVC	0.35185185185185186	0.5216402116402116	0.7047619047619048	0.12804040402594852	20	<function random_augment at 0x112173f80>	11	NaN	10000000.0	0.0001
SVC	0.4305555555555555	0.5215873015873016	0.6238095238095238	0.06755815086645936	4	<function random_augment at 0x112173f80>	10	NaN	1000000.0	0.1
SVC	0.4351851851851852	0.5215608465608466	0.6362433862433862	0.08075025774834547	4	<function random_augment at 0x112173f80>	12	NaN	100.0	0.01
SVC	0.4305555555555555	0.5215608465608466	0.5992063492063492	0.07330906933460839	4	<function random_augment at 0x112173f80>	13	NaN	1000.0	0.001
SVC	0.4212962962962963	0.5215343915343915	0.6256613756613757	0.0780124326203654	10	<function random_augment at 0x112173f80>	11	NaN	1000.0	1.0
SVC	0.4212962962962963	0.5214285714285716	0.6137566137566138	0.07978131591435823	2	<function random_augment at 0x112173f80>	11	NaN	100000.0	1e-06
SVC	0.3148148148148148	0.5212169312169312	0.7238095238095238	0.1401957063922249	2	<function random_augment at 0x112173f80>	12	NaN	100000.0	1.0
SVC	0.4212962962962963	0.5212169312169312	0.6732804232804233	0.09189253877833375	10	<function random_augment at 0x112173f80>	12	NaN	1000000.0	0.01
SVC	0.39351851851851855	0.5212169312169312	0.6126984126984126	0.0773671176526045	4	<function random_augment at 0x112173f80>	10	NaN	10.0	0.1
SVC	0.38888888888888884	0.521084656084656	0.611111111111111	0.0804169100790859	20	<function random_augment at 0x112173f80>	13	NaN	1000000.0	1e-05
SVC	0.34722222222222215	0.5210317460317461	0.626984126984127	0.09532109845663521	5	<function random_augment at 0x112173f80>	10	NaN	1.0	1.0
SVC	0.4351851851851852	0.520978835978836	0.6468253968253969	0.08492679929496441	10	<function random_augment at 0x112173f80>	11	NaN	0.1	0.1
SVC	0.4259259259259259	0.520952380952381	0.7103174603174603	0.0983132853972845	10	<function random_augment at 0x112173f80>	13	NaN	10000.0	0.1
RandomForestClassifier	0.35185185185185186	0.520952380952381	0.6746031746031745	0.11667613250300839	3	<function random_augment at 0x112173f80>	11	6	NaN	NaN
SVC	0.38888888888888884	0.5208994708994709	0.626984126984127	0.09540109508092025	0	<function random_augment at 0x112173f80>	11	NaN	10000000.0	1e-05
RandomForestClassifier	0.4576719576719577	0.5208994708994709	0.5952380952380952	0.056481016812829084	2	<function random_augment at 0x112173f80>	10	2	NaN	NaN
SVC	0.3941798941798942	0.5206084656084655	0.6157407407407408	0.07273238810837557	0	<function random_augment at 0x112173f80>	12	NaN	10000.0	0.01
SVC	0.3465608465608465	0.5205026455026456	0.6256613756613757	0.10151459313826482	0	<function random_augment at 0x112173f80>	13	NaN	100000.0	0.001
SVC	0.4166666666666667	0.5205026455026455	0.6243386243386243	0.07465053470646806	2	<function random_augment at 0x112173f80>	10	NaN	1000.0	0.01
SVC	0.4166666666666667	0.5205026455026455	0.6243386243386243	0.07465053470646806	2	<function random_augment at 0x112173f80>	10	NaN	100000.0	0.001
SVC	0.35648148148148145	0.5205026455026454	0.6904761904761904	0.11285634907953035	2	<function random_augment at 0x112173f80>	12	NaN	10000000.0	0.1
RandomForestClassifier	0.35185185185185186	0.5204497354497355	0.6362433862433862	0.10103401466853343	4	<function random_augment at 0x112173f80>	11	2	NaN	NaN
SVC	0.35185185185185186	0.5203703703703704	0.7195767195767195	0.12486548289620332	4	<function random_augment at 0x112173f80>	12	NaN	10.0	0.1
SVC	0.4351851851851852	0.5203439153439153	0.6468253968253969	0.08439130218408619	10	<function random_augment at 0x112173f80>	14	NaN	100000.0	1e-07
RandomForestClassifier	0.4259259259259259	0.5202910052910052	0.6603174603174603	0.09172898848794828	3	<function random_augment at 0x112173f80>	13	6	NaN	NaN
SVC	0.4305555555555555	0.5201851851851852	0.6571428571428571	0.0910824546740628	10	<function random_augment at 0x112173f80>	11	NaN	1000.0	0.001
SVC	0.4305555555555555	0.52010582010582	0.6904761904761904	0.09447315527022188	4	<function random_augment at 0x112173f80>	11	NaN	10000000.0	0.0001
SVC	0.39351851851851855	0.5198941798941799	0.6362433862433862	0.08316126520409782	20	<function random_augment at 0x112173f80>	12	NaN	1000.0	0.001
SVC	0.39351851851851855	0.5198941798941799	0.6362433862433862	0.08316126520409782	20	<function random_augment at 0x112173f80>	13	NaN	1000.0	0.001
SVC	0.38425925925925924	0.5198412698412698	0.6746031746031745	0.10376391864828115	10	<function random_augment at 0x112173f80>	12	NaN	10000000.0	0.1
SVC	0.34722222222222215	0.5197089947089947	0.6362433862433862	0.1100608589925399	4	<function random_augment at 0x112173f80>	13	NaN	100.0	0.01
SVC	0.4351851851851852	0.5196296296296297	0.6362433862433862	0.06987160636640086	4	<function random_augment at 0x112173f80>	11	NaN	10.0	0.1
SVC	0.4259259259259259	0.5195767195767196	0.6904761904761904	0.099244789730654	2	<function random_augment at 0x112173f80>	10	NaN	100000.0	1e-05
SVC	0.4305555555555555	0.5195502645502645	0.626984126984127	0.07815516907201274	1	<function random_augment at 0x112173f80>	14	NaN	10.0	0.1
SVC	0.4417989417989418	0.5194444444444445	0.6362433862433862	0.0750731006257084	10	<function random_augment at 0x112173f80>	10	NaN	1.0	0.1
SVC	0.4305555555555555	0.5193915343915345	0.708994708994709	0.10581499987681613	3	<function random_augment at 0x112173f80>	10	NaN	10000000.0	1e-07
SVC	0.38888888888888884	0.5193915343915344	0.6571428571428571	0.10597229796483629	2	<function random_augment at 0x112173f80>	12	NaN	1000000.0	0.1
SVC	0.3941798941798942	0.5192857142857142	0.6825396825396824	0.09553182218579612	3	<function random_augment at 0x112173f80>	14	NaN	100000.0	1e-06
SVC	0.38888888888888884	0.5192857142857142	0.6619047619047619	0.11002894529470461	20	<function random_augment at 0x112173f80>	11	NaN	1000.0	0.001
SVC	0.4305555555555555	0.5192592592592592	0.6571428571428571	0.10433979817320535	10	<function random_augment at 0x112173f80>	11	NaN	10000.0	0.0001
SVC	0.4305555555555555	0.5192592592592592	0.6571428571428571	0.10433979817320535	10	<function random_augment at 0x112173f80>	11	NaN	100000.0	1e-05
SVC	0.38888888888888884	0.5191798941798942	0.7380952380952381	0.12509899218429	2	<function random_augment at 0x112173f80>	14	NaN	1000000.0	1.0
SVC	0.3941798941798942	0.5191798941798942	0.6468253968253969	0.08401085125893977	0	<function random_augment at 0x112173f80>	11	NaN	1000000.0	0.0001
SVC	0.35185185185185186	0.5191534391534391	0.646031746031746	0.09752868589917651	20	<function random_augment at 0x112173f80>	10	NaN	1000000.0	1e-05
RandomForestClassifier	0.34722222222222215	0.5191005291005291	0.7714285714285714	0.14263402623671947	2	<function random_augment at 0x112173f80>	10	14	NaN	NaN
SVC	0.33796296296296297	0.519074074074074	0.6793650793650793	0.11336052613467139	5	<function random_augment at 0x112173f80>	11	NaN	10000000.0	1e-07
SVC	0.4259259259259259	0.519074074074074	0.6238095238095238	0.07789315848841806	3	<function random_augment at 0x112173f80>	14	NaN	1000000.0	1e-07
SVC	0.38888888888888884	0.5189682539682539	0.6362433862433862	0.09729573220657185	5	<function random_augment at 0x112173f80>	10	NaN	100.0	0.01
SVC	0.38888888888888884	0.5189682539682539	0.6362433862433862	0.09729573220657185	5	<function random_augment at 0x112173f80>	10	NaN	10000.0	0.001
SVC	0.38359788359788355	0.5189417989417989	0.6793650793650793	0.11016866622872627	1	<function random_augment at 0x112173f80>	12	NaN	100000.0	0.001
SVC	0.34722222222222215	0.5188624338624338	0.7047619047619048	0.13322220740765878	2	<function random_augment at 0x112173f80>	13	NaN	1.0	1.0
SVC	0.34722222222222215	0.5187830687830688	0.6825396825396824	0.11951744445531172	4	<function random_augment at 0x112173f80>	13	NaN	1000000.0	1e-05
SVC	0.46759259259259256	0.5187037037037037	0.6362433862433862	0.061464517872119	5	<function random_augment at 0x112173f80>	11	NaN	1000000.0	0.0001
SVC	0.47222222222222215	0.5186507936507937	0.5793650793650794	0.03555815372215394	3	<function random_augment at 0x112173f80>	12	NaN	100000.0	0.1
RandomForestClassifier	0.4212962962962963	0.5185978835978836	0.5936507936507937	0.06262489829897731	5	<function random_augment at 0x112173f80>	11	4	NaN	NaN
SVC	0.4305555555555555	0.5184920634920636	0.6468253968253969	0.08621986565366555	20	<function random_augment at 0x112173f80>	14	NaN	100000.0	1e-07
RandomForestClassifier	0.38888888888888884	0.5184391534391535	0.6375661375661376	0.09384577496327712	5	<function random_augment at 0x112173f80>	14	6	NaN	NaN
SVC	0.4305555555555555	0.5182539682539682	0.6468253968253969	0.08129767800656759	0	<function random_augment at 0x112173f80>	11	NaN	100000.0	0.0001
SVC	0.43121693121693117	0.5182539682539682	0.6468253968253969	0.0727845042175724	0	<function random_augment at 0x112173f80>	11	NaN	1000000.0	1e-05
SVC	0.4431216931216931	0.5181746031746032	0.5886243386243386	0.05883657359525811	1	<function random_augment at 0x112173f80>	14	NaN	10.0	0.01
SVC	0.4431216931216931	0.5181746031746032	0.5886243386243386	0.05883657359525811	1	<function random_augment at 0x112173f80>	14	NaN	100.0	0.001
SVC	0.4431216931216931	0.5181746031746032	0.5886243386243386	0.05883657359525811	1	<function random_augment at 0x112173f80>	14	NaN	1000.0	0.0001
SVC	0.4431216931216931	0.5181746031746032	0.5886243386243386	0.05883657359525811	1	<function random_augment at 0x112173f80>	14	NaN	10000.0	1e-05
SVC	0.4431216931216931	0.5181746031746032	0.5886243386243386	0.05883657359525811	1	<function random_augment at 0x112173f80>	14	NaN	100000.0	1e-06
SVC	0.4305555555555555	0.5180952380952382	0.5793650793650794	0.04981260198464345	10	<function random_augment at 0x112173f80>	12	NaN	100000.0	10.0
SVC	0.35185185185185186	0.517962962962963	0.646031746031746	0.11460909812868134	10	<function random_augment at 0x112173f80>	11	NaN	1000000.0	1e-05
RandomForestClassifier	0.38888888888888884	0.5179100529100529	0.6126984126984126	0.08046771955180974	5	<function random_augment at 0x112173f80>	10	12	NaN	NaN
RandomForestClassifier	0.38888888888888884	0.5179100529100529	0.6126984126984126	0.08046771955180974	5	<function random_augment at 0x112173f80>	10	14	NaN	NaN
SVC	0.3611111111111111	0.5178571428571428	0.7857142857142857	0.16665301867358115	2	<function random_augment at 0x112173f80>	10	NaN	10000000.0	1.0
SVC	0.38359788359788355	0.5176984126984128	0.7571428571428571	0.13822654869160456	1	<function random_augment at 0x112173f80>	11	NaN	10000.0	1.0
SVC	0.4212962962962963	0.5176719576719576	0.6362433862433862	0.07134055914154874	3	<function random_augment at 0x112173f80>	14	NaN	100.0	0.01
SVC	0.38888888888888884	0.5175925925925926	0.6362433862433862	0.10496479738258135	5	<function random_augment at 0x112173f80>	14	NaN	10000000.0	0.0001
SVC	0.34722222222222215	0.5174338624338624	0.6626984126984127	0.1219413846737699	1	<function random_augment at 0x112173f80>	13	NaN	1000.0	0.01
SVC	0.34722222222222215	0.5174338624338624	0.6626984126984127	0.1219413846737699	1	<function random_augment at 0x112173f80>	13	NaN	100000.0	0.001
SVC	0.46296296296296297	0.5174338624338624	0.5825396825396825	0.05299413953241378	10	<function random_augment at 0x112173f80>	10	NaN	1000.0	10.0
SVC	0.3101851851851852	0.5174074074074074	0.6838624338624338	0.15761292439143493	2	<function random_augment at 0x112173f80>	12	NaN	100.0	0.1
SVC	0.46759259259259256	0.5173280423280423	0.6468253968253969	0.06616983339854973	0	<function random_augment at 0x112173f80>	14	NaN	1000.0	0.001
SVC	0.46759259259259256	0.5173280423280423	0.6468253968253969	0.06616983339854973	0	<function random_augment at 0x112173f80>	14	NaN	10000.0	0.0001
SVC	0.46759259259259256	0.5173280423280423	0.6468253968253969	0.06616983339854973	0	<function random_augment at 0x112173f80>	14	NaN	100000.0	1e-05
SVC	0.46759259259259256	0.5173280423280423	0.5992063492063492	0.04675958667180673	0	<function random_augment at 0x112173f80>	14	NaN	1000000.0	1e-06
SVC	0.46296296296296297	0.5171693121693122	0.5793650793650794	0.045050540999704555	10	<function random_augment at 0x112173f80>	11	NaN	10000.0	10.0
SVC	0.46296296296296297	0.5171693121693122	0.5423280423280423	0.030370370370370374	10	<function random_augment at 0x112173f80>	11	NaN	100000.0	10.0
SVC	0.4259259259259259	0.5169841269841269	0.5833333333333334	0.06003983262033463	0	<function random_augment at 0x112173f80>	14	NaN	10000000.0	0.0001
SVC	0.39814814814814814	0.5169312169312169	0.6825396825396824	0.10283283510974679	4	<function random_augment at 0x112173f80>	11	NaN	100.0	0.001
SVC	0.39814814814814814	0.5169312169312169	0.6825396825396824	0.10283283510974679	4	<function random_augment at 0x112173f80>	11	NaN	1000.0	0.0001
SVC	0.39814814814814814	0.5169312169312169	0.6825396825396824	0.10283283510974679	4	<function random_augment at 0x112173f80>	11	NaN	10000.0	1e-05
SVC	0.39814814814814814	0.5169312169312169	0.6825396825396824	0.10283283510974679	4	<function random_augment at 0x112173f80>	11	NaN	100000.0	1e-06
SVC	0.4351851851851852	0.5169312169312169	0.6825396825396824	0.09884909218152321	4	<function random_augment at 0x112173f80>	13	NaN	10.0	0.01
SVC	0.35185185185185186	0.5169312169312169	0.6825396825396824	0.12312647926250318	4	<function random_augment at 0x112173f80>	13	NaN	1000000.0	1e-07
SVC	0.4305555555555555	0.5169047619047619	0.671957671957672	0.08974878544713585	1	<function random_augment at 0x112173f80>	12	NaN	1.0	0.1
SVC	0.4305555555555555	0.5168518518518518	0.5899470899470899	0.053629865573703306	5	<function random_augment at 0x112173f80>	11	NaN	1000.0	0.01
SVC	0.4305555555555555	0.5168518518518518	0.5899470899470899	0.053629865573703306	5	<function random_augment at 0x112173f80>	11	NaN	100000.0	0.001
SVC	0.38425925925925924	0.5167989417989418	0.708994708994709	0.11032539019625658	1	<function random_augment at 0x112173f80>	12	NaN	1000.0	0.001
SVC	0.4212962962962963	0.5167195767195767	0.671957671957672	0.0907062038027347	1	<function random_augment at 0x112173f80>	13	NaN	10.0	0.01
SVC	0.4212962962962963	0.5167195767195767	0.671957671957672	0.0907062038027347	1	<function random_augment at 0x112173f80>	13	NaN	100000.0	1e-06
SVC	0.46296296296296297	0.5166666666666667	0.5992063492063492	0.05221501159055837	3	<function random_augment at 0x112173f80>	13	NaN	1000.0	0.01
SVC	0.46296296296296297	0.5166666666666667	0.5992063492063492	0.05221501159055837	3	<function random_augment at 0x112173f80>	13	NaN	100000.0	0.001
SVC	0.3941798941798942	0.5165873015873015	0.6362433862433862	0.09263610466657743	10	<function random_augment at 0x112173f80>	11	NaN	100.0	0.01
SVC	0.3941798941798942	0.5165873015873015	0.6362433862433862	0.09263610466657743	10	<function random_augment at 0x112173f80>	11	NaN	10000.0	0.001
SVC	0.4305555555555555	0.5164021164021164	0.6428571428571429	0.1006555526060493	10	<function random_augment at 0x112173f80>	11	NaN	1000000.0	1e-07
SVC	0.34722222222222215	0.5162698412698412	0.7671957671957671	0.14008279994389763	4	<function random_augment at 0x112173f80>	13	NaN	10.0	0.1
RandomForestClassifier	0.4047619047619048	0.5162169312169312	0.6362433862433862	0.09026079748055836	20	<function random_augment at 0x112173f80>	11	2	NaN	NaN
SVC	0.34722222222222215	0.5162169312169311	0.6571428571428571	0.12390466881846085	10	<function random_augment at 0x112173f80>	10	NaN	10000000.0	1e-05
SVC	0.4305555555555555	0.516005291005291	0.6825396825396824	0.09962908170139335	4	<function random_augment at 0x112173f80>	13	NaN	100000.0	1e-06
SVC	0.39351851851851855	0.5158201058201058	0.6838624338624338	0.09988538685405729	5	<function random_augment at 0x112173f80>	12	NaN	0.1	0.1
SVC	0.45833333333333326	0.5158201058201058	0.5634920634920635	0.04726622673660652	2	<function random_augment at 0x112173f80>	12	NaN	10000000.0	1e-06
SVC	0.47222222222222215	0.5158201058201057	0.5992063492063492	0.04972852591679657	10	<function random_augment at 0x112173f80>	11	NaN	100.0	0.001
SVC	0.47222222222222215	0.5158201058201057	0.5992063492063492	0.04972852591679657	10	<function random_augment at 0x112173f80>	11	NaN	1000.0	0.0001
SVC	0.47222222222222215	0.5158201058201057	0.5992063492063492	0.04972852591679657	10	<function random_augment at 0x112173f80>	11	NaN	10000.0	1e-05
SVC	0.47222222222222215	0.5158201058201057	0.5992063492063492	0.04972852591679657	10	<function random_augment at 0x112173f80>	11	NaN	100000.0	1e-06
SVC	0.3101851851851852	0.5156613756613757	0.7195767195767195	0.1429154446972943	2	<function random_augment at 0x112173f80>	12	NaN	10.0	0.1
SVC	0.3101851851851852	0.5156613756613757	0.7195767195767195	0.1429154446972943	2	<function random_augment at 0x112173f80>	12	NaN	1000.0	0.01
SVC	0.38888888888888884	0.5156613756613757	0.6126984126984126	0.09058309226471795	2	<function random_augment at 0x112173f80>	11	NaN	10000.0	0.001
SVC	0.4305555555555555	0.5156613756613756	0.6838624338624338	0.0973839888043215	20	<function random_augment at 0x112173f80>	14	NaN	100000.0	1e-06
SVC	0.38888888888888884	0.5156613756613756	0.6732804232804233	0.10894864696799536	10	<function random_augment at 0x112173f80>	13	NaN	1000000.0	0.0001
SVC	0.4305555555555555	0.5156349206349207	0.6468253968253969	0.09805620417084705	20	<function random_augment at 0x112173f80>	14	NaN	1.0	0.01
SVC	0.3624338624338624	0.5155820105820105	0.8047619047619047	0.15932820318590765	2	<function random_augment at 0x112173f80>	14	NaN	100000.0	1.0
SVC	0.4351851851851852	0.5155555555555555	0.5992063492063492	0.05719290381410636	4	<function random_augment at 0x112173f80>	11	NaN	1000.0	0.001
SVC	0.4351851851851852	0.5155555555555555	0.5992063492063492	0.05719290381410636	4	<function random_augment at 0x112173f80>	11	NaN	10000.0	0.0001
SVC	0.4351851851851852	0.5155555555555555	0.5992063492063492	0.05719290381410636	4	<function random_augment at 0x112173f80>	11	NaN	100000.0	0.0001
SVC	0.3849206349206349	0.5154761904761904	0.6838624338624338	0.09841092050507587	0	<function random_augment at 0x112173f80>	14	NaN	10000000.0	1e-06
SVC	0.35185185185185186	0.5154761904761904	0.626984126984127	0.11793839502289373	4	<function random_augment at 0x112173f80>	11	NaN	10000000.0	0.1
SVC	0.35185185185185186	0.5153439153439153	0.6362433862433862	0.1051852650292991	5	<function random_augment at 0x112173f80>	13	NaN	100000.0	1e-06
SVC	0.35648148148148145	0.5152910052910052	0.7523809523809524	0.13335402858622325	3	<function random_augment at 0x112173f80>	11	NaN	1000000.0	1.0
SVC	0.4576719576719577	0.5152116402116402	0.626984126984127	0.059172981410057036	20	<function random_augment at 0x112173f80>	14	NaN	10000000.0	0.1
SVC	0.39351851851851855	0.5151851851851852	0.5992063492063492	0.0893731846672487	4	<function random_augment at 0x112173f80>	13	NaN	10000000.0	1e-07
SVC	0.38425925925925924	0.5151322751322751	0.6126984126984126	0.07550853137757062	10	<function random_augment at 0x112173f80>	11	NaN	10000.0	1.0
SVC	0.35185185185185186	0.5151058201058201	0.6521164021164021	0.11503850153281306	10	<function random_augment at 0x112173f80>	13	NaN	10000000.0	1e-07
SVC	0.46296296296296297	0.51505291005291	0.6256613756613757	0.056991667518758275	10	<function random_augment at 0x112173f80>	12	NaN	1000.0	1.0
SVC	0.4212962962962963	0.51505291005291	0.5886243386243386	0.07371722434354806	0	<function random_augment at 0x112173f80>	10	NaN	10000000.0	0.0001
SVC	0.4305555555555555	0.5150264550264549	0.6746031746031745	0.09073590466388542	3	<function random_augment at 0x112173f80>	10	NaN	1000000.0	0.1
SVC	0.38888888888888884	0.5150264550264549	0.6571428571428571	0.09946209011987558	2	<function random_augment at 0x112173f80>	10	NaN	100000.0	0.0001
SVC	0.4212962962962963	0.5150264550264549	0.578042328042328	0.06031598670807366	2	<function random_augment at 0x112173f80>	13	NaN	1.0	0.1
SVC	0.3611111111111111	0.5149999999999999	0.7714285714285714	0.16209648191538123	2	<function random_augment at 0x112173f80>	10	NaN	1000000.0	1.0
RandomForestClassifier	0.35648148148148145	0.5149206349206349	0.6825396825396824	0.10469485722580475	10	<function random_augment at 0x112173f80>	10	2	NaN	NaN
SVC	0.38425925925925924	0.5148677248677248	0.708994708994709	0.10773897138473362	1	<function random_augment at 0x112173f80>	12	NaN	1000000.0	1e-06
SVC	0.4351851851851852	0.5148148148148148	0.6825396825396824	0.10031095797469744	4	<function random_augment at 0x112173f80>	11	NaN	1000000.0	1e-06
SVC	0.4305555555555555	0.5147354497354497	0.6126984126984126	0.07253646001046783	10	<function random_augment at 0x112173f80>	13	NaN	1000000.0	1e-05
SVC	0.46296296296296297	0.5147089947089947	0.5841269841269842	0.040995424653607455	10	<function random_augment at 0x112173f80>	14	NaN	0.1	1.0
SVC	0.34722222222222215	0.5145502645502644	0.6825396825396824	0.13390987197172374	5	<function random_augment at 0x112173f80>	13	NaN	10000000.0	1e-07
SVC	0.46759259259259256	0.5144179894179894	0.5899470899470899	0.055439536200001485	5	<function random_augment at 0x112173f80>	12	NaN	1000.0	0.001
SVC	0.3955026455026455	0.5143650793650794	0.6626984126984127	0.11946720883225907	10	<function random_augment at 0x112173f80>	14	NaN	10000000.0	0.0001
SVC	0.46296296296296297	0.5143650793650794	0.6362433862433862	0.062248042009994085	3	<function random_augment at 0x112173f80>	14	NaN	10000.0	0.001
