estimator	min_score	mean_score	max_score	std_score	augmentation_k	augmentation_type	n_components	max_depth	C	gamma
SVC	0.5111111111111111	0.6088888888888888	0.6666666666666666	0.05726266100766723	4	<function random_augment at 0x11f2508c8>	8	NaN	10.0	0.1
SVC	0.5111111111111111	0.6088888888888888	0.6666666666666666	0.06378977819736588	5	<function random_augment at 0x11f2508c8>	9	NaN	1.0	1.0
SVC	0.5333333333333333	0.6088888888888888	0.6666666666666666	0.043546484316145384	20	<function unsupervised_augment at 0x11f250c80>	8	NaN	10000.0	0.1
SVC	0.43333333333333335	0.6066666666666667	0.8444444444444444	0.14152607402747253	1	<function supervised_augment at 0x11f250ae8>	10	NaN	1000000.0	1e-06
SVC	0.48888888888888893	0.6066666666666667	0.7222222222222222	0.08183090062009762	5	<function supervised_augment at 0x11f250ae8>	10	NaN	1000000.0	0.001
SVC	0.5111111111111111	0.6066666666666667	0.7222222222222222	0.07685162873684702	10	<function supervised_augment at 0x11f250ae8>	10	NaN	100.0	0.1
SVC	0.35555555555555557	0.6066666666666667	0.7111111111111111	0.12873554095964657	1	<function random_augment at 0x11f2508c8>	8	NaN	10000.0	0.01
SVC	0.35555555555555557	0.6066666666666667	0.7111111111111111	0.12873554095964657	1	<function random_augment at 0x11f2508c8>	8	NaN	1000000.0	0.001
SVC	0.5111111111111111	0.6066666666666667	0.7111111111111111	0.0722136747078752	3	<function random_augment at 0x11f2508c8>	10	NaN	1.0	0.1
SVC	0.39999999999999997	0.6066666666666667	0.7000000000000001	0.10832051206181281	3	<function unsupervised_augment at 0x11f250c80>	8	NaN	10000000.0	0.01
SVC	0.5111111111111111	0.6066666666666667	0.7000000000000001	0.0679869268479038	5	<function supervised_augment at 0x11f250ae8>	8	NaN	10000.0	0.1
SVC	0.5111111111111111	0.6066666666666667	0.6777777777777777	0.06425258797689314	1	<function supervised_augment at 0x11f250ae8>	8	NaN	1.0	1.0
SVC	0.5333333333333333	0.6066666666666667	0.6777777777777777	0.05777777777777775	3	<function unsupervised_augment at 0x11f250c80>	8	NaN	100000.0	0.1
SVC	0.5111111111111111	0.6066666666666667	0.6777777777777777	0.05777777777777777	5	<function random_augment at 0x11f2508c8>	10	NaN	100000.0	0.01
SVC	0.4777777777777778	0.6066666666666667	0.6666666666666666	0.07221367470787518	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	100.0	0.01
SVC	0.4777777777777778	0.6066666666666667	0.6666666666666666	0.07221367470787518	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	100.0	0.01
SVC	0.5555555555555556	0.6066666666666667	0.6555555555555556	0.03265986323710904	3	<function random_augment at 0x11f2508c8>	8	NaN	1000.0	0.1
SVC	0.4444444444444444	0.6044444444444445	0.8222222222222223	0.13727506854649335	20	<function supervised_augment at 0x11f250ae8>	10	NaN	1.0	0.1
SVC	0.45555555555555555	0.6044444444444445	0.8111111111111112	0.12344839477627693	3	<function supervised_augment at 0x11f250ae8>	9	NaN	100000.0	1.0
SVC	0.45555555555555555	0.6044444444444445	0.8111111111111112	0.12503826574786847	4	<function unsupervised_augment at 0x11f250c80>	10	NaN	10000.0	0.1
SVC	0.45555555555555555	0.6044444444444445	0.7888888888888889	0.11387669311394627	3	<function unsupervised_augment at 0x11f250c80>	10	NaN	10.0	1.0
SVC	0.45555555555555555	0.6044444444444445	0.7888888888888889	0.11387669311394627	3	<function supervised_augment at 0x11f250ae8>	10	NaN	100.0	1.0
SVC	0.45555555555555555	0.6044444444444445	0.7888888888888889	0.11387669311394627	3	<function supervised_augment at 0x11f250ae8>	10	NaN	1000.0	1.0
SVC	0.43333333333333335	0.6044444444444445	0.7888888888888889	0.11855092149643678	4	<function unsupervised_augment at 0x11f250c80>	10	NaN	10.0	1.0
SVC	0.45555555555555555	0.6044444444444445	0.7888888888888889	0.11387669311394627	4	<function unsupervised_augment at 0x11f250c80>	10	NaN	1000.0	1.0
SVC	0.45555555555555555	0.6044444444444445	0.7888888888888889	0.11387669311394627	4	<function supervised_augment at 0x11f250ae8>	10	NaN	10.0	1.0
SVC	0.45555555555555555	0.6044444444444445	0.7888888888888889	0.11387669311394627	4	<function supervised_augment at 0x11f250ae8>	10	NaN	100.0	1.0
SVC	0.4777777777777778	0.6044444444444445	0.7666666666666666	0.10100727268767562	4	<function supervised_augment at 0x11f250ae8>	10	NaN	10000.0	0.01
SVC	0.4777777777777778	0.6044444444444445	0.7666666666666666	0.10484556544075953	10	<function unsupervised_augment at 0x11f250c80>	9	NaN	1000000.0	1.0
SVC	0.5111111111111111	0.6044444444444445	0.7111111111111111	0.08122518614443142	1	<function random_augment at 0x11f2508c8>	8	NaN	1000.0	0.01
SVC	0.5111111111111111	0.6044444444444445	0.7111111111111111	0.06501661705923464	5	<function random_augment at 0x11f2508c8>	10	NaN	1.0	0.1
SVC	0.5111111111111111	0.6044444444444445	0.7111111111111111	0.06501661705923464	5	<function random_augment at 0x11f2508c8>	10	NaN	1000.0	0.001
RandomForestClassifier	0.5333333333333333	0.6044444444444445	0.6666666666666666	0.051448164012401015	20	<function unsupervised_augment at 0x11f250c80>	10	4.0	NaN	NaN
RandomForestClassifier	0.5111111111111111	0.6044444444444445	0.6666666666666666	0.058626248703435184	20	<function supervised_augment at 0x11f250ae8>	9	4.0	NaN	NaN
SVC	0.5111111111111111	0.6044444444444445	0.6666666666666666	0.053333333333333344	2	<function random_augment at 0x11f2508c8>	8	NaN	0.1	0.1
SVC	0.5111111111111111	0.6044444444444445	0.6666666666666666	0.053333333333333344	2	<function random_augment at 0x11f2508c8>	9	NaN	0.1	0.1
SVC	0.5111111111111111	0.6044444444444445	0.6666666666666666	0.053333333333333344	2	<function random_augment at 0x11f2508c8>	10	NaN	0.1	0.1
SVC	0.5111111111111111	0.6044444444444445	0.6666666666666666	0.058626248703435184	3	<function random_augment at 0x11f2508c8>	9	NaN	10000000.0	0.0001
SVC	0.5111111111111111	0.6044444444444445	0.6666666666666666	0.06190394789859608	5	<function random_augment at 0x11f2508c8>	10	NaN	1.0	1.0
SVC	0.5111111111111111	0.6044444444444445	0.6666666666666666	0.06190394789859608	10	<function random_augment at 0x11f2508c8>	10	NaN	10000.0	0.01
SVC	0.5111111111111111	0.6044444444444445	0.6666666666666666	0.051448164012401015	10	<function random_augment at 0x11f2508c8>	10	NaN	1000000.0	0.001
SVC	0.5333333333333333	0.6044444444444445	0.6666666666666666	0.051448164012400995	10	<function unsupervised_augment at 0x11f250c80>	10	NaN	1000.0	1.0
SVC	0.43333333333333335	0.6044444444444443	0.7666666666666666	0.11124436454030066	3	<function supervised_augment at 0x11f250ae8>	8	NaN	10000000.0	0.01
SVC	0.45555555555555555	0.6044444444444443	0.7666666666666666	0.10531551654286918	4	<function unsupervised_augment at 0x11f250c80>	9	NaN	10.0	1.0
SVC	0.4444444444444445	0.6022222222222222	0.7444444444444445	0.10144633076011846	1	<function supervised_augment at 0x11f250ae8>	8	NaN	100.0	0.1
SVC	0.48888888888888893	0.6022222222222222	0.7444444444444445	0.0911923756830364	5	<function supervised_augment at 0x11f250ae8>	9	NaN	100000.0	0.01
SVC	0.4444444444444445	0.6022222222222222	0.7222222222222222	0.09594236953299065	1	<function unsupervised_augment at 0x11f250c80>	8	NaN	10.0	1.0
SVC	0.48888888888888893	0.6022222222222222	0.7222222222222222	0.08267144550105897	5	<function supervised_augment at 0x11f250ae8>	9	NaN	10.0	1.0
SVC	0.48888888888888893	0.6022222222222222	0.7222222222222222	0.08267144550105897	5	<function supervised_augment at 0x11f250ae8>	9	NaN	100.0	0.1
SVC	0.2888888888888889	0.6022222222222222	0.7111111111111111	0.15751151241483863	1	<function random_augment at 0x11f2508c8>	9	NaN	100.0	0.1
SVC	0.4666666666666666	0.6022222222222222	0.7111111111111111	0.09848231024960155	10	<function random_augment at 0x11f2508c8>	9	NaN	100.0	0.01
SVC	0.4777777777777778	0.6022222222222222	0.688888888888889	0.07450246495217873	0	<function random_augment at 0x11f2508c8>	9	NaN	1000.0	0.1
SVC	0.4777777777777778	0.6022222222222222	0.688888888888889	0.07450246495217873	0	<function random_augment at 0x11f2508c8>	9	NaN	10000.0	0.1
SVC	0.4777777777777778	0.6022222222222222	0.688888888888889	0.07450246495217873	0	<function unsupervised_augment at 0x11f250c80>	9	NaN	1000.0	0.1
SVC	0.4777777777777778	0.6022222222222222	0.688888888888889	0.07450246495217873	0	<function unsupervised_augment at 0x11f250c80>	9	NaN	10000.0	0.1
SVC	0.4777777777777778	0.6022222222222222	0.688888888888889	0.07450246495217873	0	<function supervised_augment at 0x11f250ae8>	9	NaN	1000.0	0.1
SVC	0.4777777777777778	0.6022222222222222	0.688888888888889	0.07450246495217873	0	<function supervised_augment at 0x11f250ae8>	9	NaN	10000.0	0.1
SVC	0.35555555555555557	0.6022222222222222	0.6888888888888888	0.12539320870814116	1	<function random_augment at 0x11f2508c8>	9	NaN	10000.0	0.01
SVC	0.35555555555555557	0.6022222222222222	0.6888888888888888	0.12539320870814116	1	<function random_augment at 0x11f2508c8>	9	NaN	1000000.0	0.001
SVC	0.4777777777777778	0.6022222222222222	0.6666666666666666	0.0745024649521787	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	1000.0	0.001
SVC	0.4777777777777778	0.6022222222222222	0.6666666666666666	0.0745024649521787	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	10000.0	0.0001
SVC	0.5111111111111111	0.6022222222222222	0.6666666666666666	0.059793884653660936	5	<function random_augment at 0x11f2508c8>	9	NaN	10.0	1.0
SVC	0.5111111111111111	0.6022222222222222	0.6666666666666666	0.059793884653660936	5	<function random_augment at 0x11f2508c8>	10	NaN	10.0	1.0
SVC	0.48888888888888893	0.6000000000000001	0.688888888888889	0.06592176432973924	20	<function unsupervised_augment at 0x11f250c80>	9	NaN	1000000.0	0.1
SVC	0.4000000000000001	0.6	0.8444444444444444	0.14332902663641864	10	<function supervised_augment at 0x11f250ae8>	8	NaN	1000000.0	0.1
SVC	0.45555555555555555	0.6	0.8111111111111112	0.12629575323006959	3	<function unsupervised_augment at 0x11f250c80>	10	NaN	100000.0	1.0
SVC	0.45555555555555555	0.6	0.8111111111111112	0.12629575323006959	3	<function unsupervised_augment at 0x11f250c80>	10	NaN	1000000.0	1.0
SVC	0.45555555555555555	0.6	0.8111111111111112	0.12629575323006959	3	<function unsupervised_augment at 0x11f250c80>	10	NaN	10000000.0	1.0
SVC	0.5111111111111111	0.6	0.7555555555555555	0.08999314102807374	10	<function random_augment at 0x11f2508c8>	10	NaN	100000.0	0.01
SVC	0.35555555555555557	0.6	0.7444444444444445	0.1438449096238423	3	<function unsupervised_augment at 0x11f250c80>	9	NaN	1000000.0	0.001
SVC	0.43333333333333335	0.6	0.7444444444444445	0.1039943018382008	5	<function unsupervised_augment at 0x11f250c80>	9	NaN	10.0	1.0
SVC	0.43333333333333335	0.6	0.7444444444444445	0.1039943018382008	5	<function unsupervised_augment at 0x11f250c80>	10	NaN	10.0	1.0
SVC	0.45555555555555555	0.6	0.7222222222222222	0.09081251885201132	2	<function supervised_augment at 0x11f250ae8>	9	NaN	1000.0	1.0
SVC	0.45555555555555555	0.6	0.7222222222222222	0.09081251885201132	2	<function supervised_augment at 0x11f250ae8>	9	NaN	10000.0	1.0
SVC	0.45555555555555555	0.6	0.7222222222222222	0.09081251885201132	2	<function supervised_augment at 0x11f250ae8>	9	NaN	100000.0	1.0
SVC	0.45555555555555555	0.6	0.7222222222222222	0.09081251885201132	2	<function supervised_augment at 0x11f250ae8>	9	NaN	1000000.0	1.0
SVC	0.45555555555555555	0.6	0.7222222222222222	0.09081251885201132	2	<function supervised_augment at 0x11f250ae8>	9	NaN	10000000.0	1.0
RandomForestClassifier	0.5111111111111111	0.6	0.7111111111111111	0.06740333728045825	10	<function random_augment at 0x11f2508c8>	8	4.0	NaN	NaN
SVC	0.5111111111111111	0.6	0.7111111111111111	0.0769800358919501	4	<function random_augment at 0x11f2508c8>	8	NaN	1000.0	0.001
SVC	0.5111111111111111	0.6	0.7111111111111111	0.0769800358919501	4	<function random_augment at 0x11f2508c8>	9	NaN	10.0	0.01
SVC	0.5111111111111111	0.6	0.7111111111111111	0.06740333728045825	5	<function random_augment at 0x11f2508c8>	8	NaN	100000.0	0.0001
SVC	0.5111111111111111	0.6	0.7111111111111111	0.06740333728045825	20	<function random_augment at 0x11f2508c8>	9	NaN	0.1	1.0
SVC	0.4444444444444444	0.6	0.6888888888888888	0.08999314102807371	20	<function supervised_augment at 0x11f250ae8>	10	NaN	1000.0	0.001
RandomForestClassifier	0.5111111111111111	0.6	0.6666666666666666	0.054433105395181744	2	<function random_augment at 0x11f2508c8>	8	10.0	NaN	NaN
SVC	0.5111111111111111	0.6	0.6666666666666666	0.05794846582402355	3	<function supervised_augment at 0x11f250ae8>	10	NaN	100000.0	0.1
SVC	0.5111111111111111	0.6	0.6666666666666666	0.061262438898178756	4	<function random_augment at 0x11f2508c8>	8	NaN	100.0	0.1
SVC	0.5111111111111111	0.6	0.6666666666666666	0.054433105395181744	20	<function random_augment at 0x11f2508c8>	9	NaN	10.0	0.1
SVC	0.5111111111111111	0.6	0.6666666666666666	0.054433105395181744	20	<function random_augment at 0x11f2508c8>	9	NaN	1000.0	0.01
SVC	0.45555555555555555	0.5999999999999999	0.7666666666666666	0.10680546525064812	3	<function unsupervised_augment at 0x11f250c80>	9	NaN	10.0	1.0
SVC	0.4666666666666666	0.5999999999999999	0.7111111111111111	0.09428090415820636	3	<function random_augment at 0x11f2508c8>	8	NaN	1.0	0.1
SVC	0.4666666666666666	0.5999999999999999	0.7111111111111111	0.09428090415820636	3	<function random_augment at 0x11f2508c8>	9	NaN	1.0	0.1
SVC	0.5111111111111111	0.5999999999999999	0.6888888888888888	0.07027283689263063	4	<function random_augment at 0x11f2508c8>	9	NaN	10.0	0.1
SVC	0.5111111111111111	0.5999999999999999	0.6666666666666666	0.06592176432973923	10	<function random_augment at 0x11f2508c8>	10	NaN	100.0	0.1
SVC	0.5333333333333333	0.5999999999999999	0.6666666666666666	0.04444444444444442	20	<function supervised_augment at 0x11f250ae8>	8	NaN	1000000.0	1e-06
SVC	0.5555555555555555	0.5999999999999999	0.6666666666666666	0.04661372658534009	20	<function supervised_augment at 0x11f250ae8>	10	NaN	10.0	0.01
SVC	0.45555555555555555	0.5977777777777777	0.7777777777777778	0.11426631228606615	1	<function supervised_augment at 0x11f250ae8>	8	NaN	10000.0	0.0001
SVC	0.45555555555555555	0.5977777777777777	0.7777777777777778	0.11426631228606615	1	<function supervised_augment at 0x11f250ae8>	8	NaN	100000.0	1e-05
SVC	0.45555555555555555	0.5977777777777777	0.7777777777777778	0.11426631228606615	1	<function supervised_augment at 0x11f250ae8>	8	NaN	1000000.0	1e-06
SVC	0.4444444444444445	0.5977777777777777	0.7444444444444445	0.10193195503270856	5	<function supervised_augment at 0x11f250ae8>	9	NaN	100000.0	0.1
SVC	0.4444444444444445	0.5977777777777777	0.7444444444444445	0.10193195503270856	10	<function supervised_augment at 0x11f250ae8>	10	NaN	10000.0	0.01
SVC	0.4444444444444445	0.5977777777777777	0.7222222222222222	0.09542626912703948	3	<function supervised_augment at 0x11f250ae8>	9	NaN	10000.0	0.1
SVC	0.5222222222222223	0.5977777777777777	0.7111111111111111	0.07646511348482335	0	<function random_augment at 0x11f2508c8>	8	NaN	100.0	0.01
SVC	0.5222222222222223	0.5977777777777777	0.7111111111111111	0.07646511348482335	0	<function unsupervised_augment at 0x11f250c80>	8	NaN	100.0	0.01
SVC	0.5222222222222223	0.5977777777777777	0.7111111111111111	0.07646511348482335	0	<function supervised_augment at 0x11f250ae8>	8	NaN	100.0	0.01
SVC	0.4666666666666666	0.5977777777777777	0.7111111111111111	0.09438560258486801	10	<function random_augment at 0x11f2508c8>	9	NaN	10000.0	0.001
SVC	0.43333333333333335	0.5977777777777777	0.7111111111111111	0.10666666666666667	20	<function random_augment at 0x11f2508c8>	9	NaN	10.0	1.0
SVC	0.4444444444444445	0.5977777777777777	0.7000000000000001	0.09064923579720505	1	<function supervised_augment at 0x11f250ae8>	8	NaN	10.0	1.0
SVC	0.4444444444444445	0.5977777777777777	0.7000000000000001	0.09064923579720505	5	<function supervised_augment at 0x11f250ae8>	8	NaN	1000.0	1.0
SVC	0.48888888888888893	0.5977777777777777	0.7000000000000001	0.07646511348482335	5	<function supervised_augment at 0x11f250ae8>	8	NaN	1000000.0	0.001
SVC	0.45555555555555555	0.5977777777777777	0.6666666666666666	0.07710822921287765	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	100000.0	0.01
SVC	0.4777777777777778	0.5977777777777777	0.6666666666666666	0.07111111111111111	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	100000.0	1e-05
SVC	0.4777777777777778	0.5977777777777777	0.6666666666666666	0.07248669524577817	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	1000000.0	1e-06
SVC	0.5	0.5977777777777777	0.6666666666666666	0.06455928465037311	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	100.0	0.1
SVC	0.48888888888888893	0.5977777777777777	0.6666666666666666	0.06681465057054624	4	<function random_augment at 0x11f2508c8>	9	NaN	10.0	1.0
SVC	0.5555555555555556	0.5977777777777777	0.6666666666666666	0.037449554547450456	4	<function unsupervised_augment at 0x11f250c80>	8	NaN	10000.0	1.0
SVC	0.5555555555555555	0.5977777777777777	0.6666666666666666	0.03874576838702822	10	<function supervised_augment at 0x11f250ae8>	9	NaN	100000.0	0.1
SVC	0.45555555555555555	0.5955555555555556	0.8111111111111112	0.12969099076813223	3	<function unsupervised_augment at 0x11f250c80>	10	NaN	10000.0	1.0
SVC	0.41111111111111115	0.5955555555555556	0.8111111111111112	0.1349165265480937	3	<function supervised_augment at 0x11f250ae8>	9	NaN	1000000.0	1.0
SVC	0.41111111111111115	0.5955555555555556	0.8111111111111112	0.1349165265480937	3	<function supervised_augment at 0x11f250ae8>	9	NaN	10000000.0	1.0
SVC	0.26666666666666666	0.5955555555555556	0.7777777777777778	0.1763274171100211	20	<function supervised_augment at 0x11f250ae8>	9	NaN	10.0	1.0
SVC	0.4444444444444445	0.5955555555555556	0.7666666666666666	0.11212867388038097	3	<function unsupervised_augment at 0x11f250c80>	10	NaN	1000.0	0.1
RandomForestClassifier	0.48888888888888893	0.5955555555555556	0.7555555555555555	0.09043106644167023	20	<function random_augment at 0x11f2508c8>	8	4.0	NaN	NaN
SVC	0.4777777777777778	0.5955555555555556	0.7222222222222222	0.08849914556328833	4	<function unsupervised_augment at 0x11f250c80>	9	NaN	10000.0	0.1
SVC	0.48888888888888893	0.5955555555555556	0.7111111111111111	0.08595146491472763	4	<function random_augment at 0x11f2508c8>	8	NaN	10000000.0	0.0001
SVC	0.5111111111111111	0.5955555555555556	0.7111111111111111	0.06798692684790382	5	<function random_augment at 0x11f2508c8>	9	NaN	1000.0	0.001
SVC	0.5111111111111111	0.5955555555555556	0.7111111111111111	0.06798692684790382	5	<function random_augment at 0x11f2508c8>	10	NaN	100000.0	0.0001
SVC	0.5111111111111111	0.5955555555555556	0.7111111111111111	0.0679869268479038	10	<function random_augment at 0x11f2508c8>	8	NaN	1.0	0.1
